direction,coverage,year,passengers,country_code,airport_code
Arrivals,International,2021,41286,DK,EKAH
Arrivals,International,2022,152083,DK,EKAH
Arrivals,National,2017,95449,DK,EKAH
Arrivals,National,2018,92546,DK,EKAH
Arrivals,National,2019,90437,DK,EKAH
Arrivals,National,2020,28058,DK,EKAH
Arrivals,National,2021,24599,DK,EKAH
Arrivals,National,2022,57480,DK,EKAH
Arrivals,International,2017,1603010,DK,EKBI
Arrivals,International,2018,1669485,DK,EKBI
Arrivals,International,2019,1778542,DK,EKBI
Arrivals,International,2020,448464,DK,EKBI
Arrivals,International,2021,651771,DK,EKBI
Arrivals,International,2022,1819596,DK,EKBI
Arrivals,National,2017,79533,DK,EKBI
Arrivals,National,2018,78658,DK,EKBI
Arrivals,National,2019,83477,DK,EKBI
Arrivals,National,2020,24035,DK,EKBI
Arrivals,National,2021,24943,DK,EKBI
Arrivals,National,2022,38018,DK,EKBI
Arrivals,International,2017,13686666,DK,EKCH
Arrivals,International,2018,14250435,DK,EKCH
Arrivals,International,2019,14249841,DK,EKCH
Arrivals,International,2020,3451159,DK,EKCH
Arrivals,International,2021,4048142,DK,EKCH
Arrivals,International,2022,10335923,DK,EKCH
Arrivals,National,2017,922537,DK,EKCH
Arrivals,National,2018,925641,DK,EKCH
Arrivals,National,2019,890097,DK,EKCH
Arrivals,National,2020,369849,DK,EKCH
Arrivals,National,2021,515828,DK,EKCH
Arrivals,National,2022,751420,DK,EKCH
Arrivals,International,2017,10348,DK,EKEB
Arrivals,International,2018,10554,DK,EKEB
Arrivals,International,2019,13958,DK,EKEB
Arrivals,International,2020,4049,DK,EKEB
Arrivals,International,2021,9198,DK,EKEB
Arrivals,International,2022,24853,DK,EKEB
Arrivals,National,2017,31328,DK,EKEB
Arrivals,National,2018,27212,DK,EKEB
Arrivals,National,2019,27090,DK,EKEB
Arrivals,National,2020,19193,DK,EKEB
Arrivals,National,2021,13365,DK,EKEB
Arrivals,National,2022,13728,DK,EKEB
Arrivals,International,2017,3153,DK,EKKA
Arrivals,International,2018,3781,DK,EKKA
Arrivals,International,2019,979,DK,EKKA
Arrivals,International,2020,742,DK,EKKA
Arrivals,International,2021,658,DK,EKKA
Arrivals,International,2022,1429,DK,EKKA
Arrivals,National,2017,68813,DK,EKKA
Arrivals,National,2018,61509,DK,EKKA
Arrivals,National,2019,55222,DK,EKKA
Arrivals,National,2020,13330,DK,EKKA
Arrivals,National,2021,9187,DK,EKKA
Arrivals,National,2022,15689,DK,EKKA
Arrivals,International,2017,1195,DK,EKRK
Arrivals,International,2018,1189,DK,EKRK
Arrivals,International,2019,1572,DK,EKRK
Arrivals,International,2020,1103,DK,EKRK
Arrivals,International,2021,2204,DK,EKRK
Arrivals,International,2022,4727,DK,EKRK
Arrivals,National,2017,1710,DK,EKRK
Arrivals,National,2018,1274,DK,EKRK
Arrivals,National,2019,1412,DK,EKRK
Arrivals,National,2020,1457,DK,EKRK
Arrivals,National,2021,1672,DK,EKRK
Arrivals,National,2022,2159,DK,EKRK
Arrivals,International,2017,2395,DK,EKRN
Arrivals,International,2018,2594,DK,EKRN
Arrivals,International,2019,2160,DK,EKRN
Arrivals,International,2020,186,DK,EKRN
Arrivals,International,2021,706,DK,EKRN
Arrivals,International,2022,2190,DK,EKRN
Arrivals,National,2017,124536,DK,EKRN
Arrivals,National,2018,123439,DK,EKRN
Arrivals,National,2019,112592,DK,EKRN
Arrivals,National,2020,65709,DK,EKRN
Arrivals,National,2021,90301,DK,EKRN
Arrivals,National,2022,95181,DK,EKRN
Arrivals,International,2017,1638,DK,EKSB
Arrivals,International,2018,3026,DK,EKSB
Arrivals,International,2019,3439,DK,EKSB
Arrivals,International,2020,474,DK,EKSB
Arrivals,International,2021,1245,DK,EKSB
Arrivals,International,2022,3106,DK,EKSB
Arrivals,National,2017,28803,DK,EKSB
Arrivals,National,2018,32008,DK,EKSB
Arrivals,National,2019,32613,DK,EKSB
Arrivals,National,2020,10376,DK,EKSB
Arrivals,National,2021,12429,DK,EKSB
Arrivals,National,2022,19699,DK,EKSB
Arrivals,International,2017,19,DK,EKTS
Arrivals,International,2018,8,DK,EKTS
Arrivals,International,2019,12,DK,EKTS
Arrivals,International,2020,8,DK,EKTS
Arrivals,International,2022,8,DK,EKTS
Arrivals,National,2017,10,DK,EKTS
Arrivals,National,2018,0,DK,EKTS
Arrivals,National,2019,0,DK,EKTS
Arrivals,National,2020,0,DK,EKTS
Arrivals,National,2021,5,DK,EKTS
Arrivals,National,2022,0,DK,EKTS
Arrivals,International,2017,312728,DK,EKYT
Arrivals,International,2018,366039,DK,EKYT
Arrivals,International,2019,324669,DK,EKYT
Arrivals,International,2020,73958,DK,EKYT
Arrivals,International,2021,91857,DK,EKYT
Arrivals,International,2022,249586,DK,EKYT
Arrivals,National,2017,433536,DK,EKYT
Arrivals,National,2018,422271,DK,EKYT
Arrivals,National,2019,395335,DK,EKYT
Arrivals,National,2020,183470,DK,EKYT
Arrivals,National,2021,286086,DK,EKYT
Arrivals,National,2022,418355,DK,EKYT
Arrivals,International,2017,1284455,EE,EETN
Arrivals,International,2018,1464106,EE,EETN
Arrivals,International,2019,1588982,EE,EETN
Arrivals,International,2020,417472,EE,EETN
Arrivals,International,2021,621689,EE,EETN
Arrivals,International,2022,1328406,EE,EETN
Arrivals,National,2017,12292,EE,EETN
Arrivals,National,2018,14093,EE,EETN
Arrivals,National,2019,15791,EE,EETN
Arrivals,National,2020,12287,EE,EETN
Arrivals,National,2021,19389,EE,EETN
Arrivals,National,2022,25018,EE,EETN
Arrivals,International,2017,441,EL,LGAL
Arrivals,International,2018,1157,EL,LGAL
Arrivals,International,2019,39,EL,LGAL
Arrivals,International,2020,39,EL,LGAL
Arrivals,International,2021,372,EL,LGAL
Arrivals,International,2022,804,EL,LGAL
Arrivals,National,2017,82570,EL,LGAL
Arrivals,National,2018,102057,EL,LGAL
Arrivals,National,2019,116551,EL,LGAL
Arrivals,National,2020,62660,EL,LGAL
Arrivals,National,2021,77532,EL,LGAL
Arrivals,National,2022,120826,EL,LGAL
Arrivals,International,2017,7141845,EL,LGAV
Arrivals,International,2018,8120981,EL,LGAV
Arrivals,International,2019,8826864,EL,LGAV
Arrivals,International,2020,2487169,EL,LGAV
Arrivals,International,2021,3808567,EL,LGAV
Arrivals,International,2022,7601048,EL,LGAV
Arrivals,National,2017,3752003,EL,LGAV
Arrivals,National,2018,3965496,EL,LGAV
Arrivals,National,2019,3978547,EL,LGAV
Arrivals,National,2020,1547085,EL,LGAV
Arrivals,National,2021,2368545,EL,LGAV
Arrivals,National,2022,3775172,EL,LGAV
Arrivals,International,2017,15142,EL,LGBL
Arrivals,International,2018,20737,EL,LGBL
Arrivals,International,2019,23912,EL,LGBL
Arrivals,International,2020,5134,EL,LGBL
Arrivals,International,2021,7311,EL,LGBL
Arrivals,International,2022,21272,EL,LGBL
Arrivals,National,2017,40,EL,LGBL
Arrivals,National,2018,65,EL,LGBL
Arrivals,National,2019,16,EL,LGBL
Arrivals,National,2020,40,EL,LGBL
Arrivals,National,2021,1571,EL,LGBL
Arrivals,National,2022,1537,EL,LGBL
Arrivals,International,2017,768,EL,LGHI
Arrivals,International,2018,2449,EL,LGHI
Arrivals,International,2019,797,EL,LGHI
Arrivals,International,2020,15,EL,LGHI
Arrivals,International,2021,57,EL,LGHI
Arrivals,International,2022,15,EL,LGHI
Arrivals,National,2017,103015,EL,LGHI
Arrivals,National,2018,107249,EL,LGHI
Arrivals,National,2019,115504,EL,LGHI
Arrivals,National,2020,58810,EL,LGHI
Arrivals,National,2021,80089,EL,LGHI
Arrivals,National,2022,116250,EL,LGHI
Arrivals,National,2017,19361,EL,LGIK
Arrivals,National,2018,20829,EL,LGIK
Arrivals,National,2019,22717,EL,LGIK
Arrivals,National,2020,11291,EL,LGIK
Arrivals,National,2021,20054,EL,LGIK
Arrivals,National,2022,26896,EL,LGIK
Arrivals,International,2017,3213,EL,LGIO
Arrivals,International,2018,9780,EL,LGIO
Arrivals,International,2019,14703,EL,LGIO
Arrivals,International,2020,4,EL,LGIO
Arrivals,International,2021,6570,EL,LGIO
Arrivals,International,2022,10367,EL,LGIO
Arrivals,National,2017,43775,EL,LGIO
Arrivals,National,2018,44009,EL,LGIO
Arrivals,National,2019,50552,EL,LGIO
Arrivals,National,2020,17521,EL,LGIO
Arrivals,National,2021,24155,EL,LGIO
Arrivals,National,2022,35226,EL,LGIO
Arrivals,International,2017,3120510,EL,LGIR
Arrivals,International,2018,3330492,EL,LGIR
Arrivals,International,2019,3264747,EL,LGIR
Arrivals,International,2020,892389,EL,LGIR
Arrivals,International,2021,2108862,EL,LGIR
Arrivals,International,2022,3344559,EL,LGIR
Arrivals,National,2017,534647,EL,LGIR
Arrivals,National,2018,640169,EL,LGIR
Arrivals,National,2019,631285,EL,LGIR
Arrivals,National,2020,283424,EL,LGIR
Arrivals,National,2021,364855,EL,LGIR
Arrivals,National,2022,586666,EL,LGIR
Arrivals,International,2017,47,EL,LGKA
Arrivals,International,2018,125,EL,LGKA
Arrivals,International,2019,258,EL,LGKA
Arrivals,National,2017,2294,EL,LGKA
Arrivals,National,2018,1960,EL,LGKA
Arrivals,National,2019,1605,EL,LGKA
Arrivals,National,2020,661,EL,LGKA
Arrivals,National,2021,1093,EL,LGKA
Arrivals,National,2022,1434,EL,LGKA
Arrivals,International,2017,2923,EL,LGKC
Arrivals,International,2018,3938,EL,LGKC
Arrivals,International,2019,3605,EL,LGKC
Arrivals,International,2020,264,EL,LGKC
Arrivals,International,2022,816,EL,LGKC
Arrivals,National,2017,14139,EL,LGKC
Arrivals,National,2018,15385,EL,LGKC
Arrivals,National,2019,16146,EL,LGKC
Arrivals,National,2020,6218,EL,LGKC
Arrivals,National,2021,11710,EL,LGKC
Arrivals,National,2022,16616,EL,LGKC
Arrivals,International,2017,267160,EL,LGKF
Arrivals,International,2018,311248,EL,LGKF
Arrivals,International,2019,320806,EL,LGKF
Arrivals,International,2020,79224,EL,LGKF
Arrivals,International,2021,119305,EL,LGKF
Arrivals,International,2022,358998,EL,LGKF
Arrivals,National,2017,37853,EL,LGKF
Arrivals,National,2018,42054,EL,LGKF
Arrivals,National,2019,45402,EL,LGKF
Arrivals,National,2020,16134,EL,LGKF
Arrivals,National,2021,30823,EL,LGKF
Arrivals,National,2022,47028,EL,LGKF
Arrivals,National,2017,2745,EL,LGKJ
Arrivals,National,2018,2531,EL,LGKJ
Arrivals,National,2019,2774,EL,LGKJ
Arrivals,National,2020,1164,EL,LGKJ
Arrivals,National,2021,2556,EL,LGKJ
Arrivals,National,2022,3256,EL,LGKJ
Arrivals,International,2017,120968,EL,LGKL
Arrivals,International,2018,126159,EL,LGKL
Arrivals,International,2019,152083,EL,LGKL
Arrivals,International,2020,38044,EL,LGKL
Arrivals,International,2021,77277,EL,LGKL
Arrivals,International,2022,159887,EL,LGKL
Arrivals,National,2017,15671,EL,LGKL
Arrivals,National,2018,11091,EL,LGKL
Arrivals,National,2019,11916,EL,LGKL
Arrivals,National,2020,5165,EL,LGKL
Arrivals,National,2021,8185,EL,LGKL
Arrivals,National,2022,11505,EL,LGKL
Arrivals,International,2017,1051374,EL,LGKO
Arrivals,International,2018,1121115,EL,LGKO
Arrivals,International,2019,1143743,EL,LGKO
Arrivals,International,2020,332302,EL,LGKO
Arrivals,International,2021,696494,EL,LGKO
Arrivals,International,2022,1260328,EL,LGKO
Arrivals,National,2017,111524,EL,LGKO
Arrivals,National,2018,128516,EL,LGKO
Arrivals,National,2019,134863,EL,LGKO
Arrivals,National,2020,66533,EL,LGKO
Arrivals,National,2021,84253,EL,LGKO
Arrivals,National,2022,121813,EL,LGKO
Arrivals,International,2017,81883,EL,LGKP
Arrivals,International,2018,91010,EL,LGKP
Arrivals,International,2019,98148,EL,LGKP
Arrivals,International,2020,8270,EL,LGKP
Arrivals,International,2021,42388,EL,LGKP
Arrivals,International,2022,88198,EL,LGKP
Arrivals,National,2017,29414,EL,LGKP
Arrivals,National,2018,31044,EL,LGKP
Arrivals,National,2019,30256,EL,LGKP
Arrivals,National,2020,17109,EL,LGKP
Arrivals,National,2021,25585,EL,LGKP
Arrivals,National,2022,35576,EL,LGKP
Arrivals,International,2017,1309200,EL,LGKR
Arrivals,International,2018,1449023,EL,LGKR
Arrivals,International,2019,1399994,EL,LGKR
Arrivals,International,2020,409698,EL,LGKR
Arrivals,International,2021,910059,EL,LGKR
Arrivals,International,2022,1699402,EL,LGKR
Arrivals,National,2017,141707,EL,LGKR
Arrivals,National,2018,161452,EL,LGKR
Arrivals,National,2019,161548,EL,LGKR
Arrivals,National,2020,69371,EL,LGKR
Arrivals,National,2021,106914,EL,LGKR
Arrivals,National,2022,169670,EL,LGKR
Arrivals,National,2017,1330,EL,LGKS
Arrivals,National,2018,1307,EL,LGKS
Arrivals,National,2019,1181,EL,LGKS
Arrivals,National,2020,492,EL,LGKS
Arrivals,National,2021,897,EL,LGKS
Arrivals,National,2022,1033,EL,LGKS
Arrivals,International,2017,130140,EL,LGKV
Arrivals,International,2018,157091,EL,LGKV
Arrivals,International,2019,122353,EL,LGKV
Arrivals,International,2020,23264,EL,LGKV
Arrivals,International,2021,57923,EL,LGKV
Arrivals,International,2022,104355,EL,LGKV
Arrivals,National,2017,37318,EL,LGKV
Arrivals,National,2018,36927,EL,LGKV
Arrivals,National,2019,33972,EL,LGKV
Arrivals,National,2020,12609,EL,LGKV
Arrivals,National,2021,16140,EL,LGKV
Arrivals,National,2022,22394,EL,LGKV
Arrivals,National,2017,5772,EL,LGKY
Arrivals,National,2018,4608,EL,LGKY
Arrivals,National,2019,3931,EL,LGKY
Arrivals,National,2020,2494,EL,LGKY
Arrivals,National,2021,3698,EL,LGKY
Arrivals,National,2022,6196,EL,LGKY
Arrivals,National,2017,1674,EL,LGKZ
Arrivals,National,2018,1955,EL,LGKZ
Arrivals,National,2019,1886,EL,LGKZ
Arrivals,National,2020,714,EL,LGKZ
Arrivals,National,2021,1090,EL,LGKZ
Arrivals,National,2022,1596,EL,LGKZ
Arrivals,National,2017,13092,EL,LGLE
Arrivals,National,2018,11123,EL,LGLE
Arrivals,National,2019,10732,EL,LGLE
Arrivals,National,2020,5494,EL,LGLE
Arrivals,National,2021,7542,EL,LGLE
Arrivals,National,2022,8433,EL,LGLE
Arrivals,International,2017,8596,EL,LGLM
Arrivals,International,2018,8448,EL,LGLM
Arrivals,International,2019,9587,EL,LGLM
Arrivals,International,2020,1501,EL,LGLM
Arrivals,International,2021,1938,EL,LGLM
Arrivals,International,2022,13187,EL,LGLM
Arrivals,National,2017,33065,EL,LGLM
Arrivals,National,2018,36808,EL,LGLM
Arrivals,National,2019,41226,EL,LGLM
Arrivals,National,2020,27315,EL,LGLM
Arrivals,National,2021,36555,EL,LGLM
Arrivals,National,2022,43364,EL,LGLM
Arrivals,International,2017,347225,EL,LGMK
Arrivals,International,2018,414511,EL,LGMK
Arrivals,International,2019,464990,EL,LGMK
Arrivals,International,2020,138331,EL,LGMK
Arrivals,International,2021,379132,EL,LGMK
Arrivals,International,2022,594965,EL,LGMK
Arrivals,National,2017,231635,EL,LGMK
Arrivals,National,2018,244428,EL,LGMK
Arrivals,National,2019,254557,EL,LGMK
Arrivals,National,2020,64333,EL,LGMK
Arrivals,National,2021,139241,EL,LGMK
Arrivals,National,2022,231397,EL,LGMK
Arrivals,National,2017,24189,EL,LGML
Arrivals,National,2018,32901,EL,LGML
Arrivals,National,2019,37933,EL,LGML
Arrivals,National,2020,17383,EL,LGML
Arrivals,National,2021,31724,EL,LGML
Arrivals,National,2022,43730,EL,LGML
Arrivals,International,2017,44958,EL,LGMT
Arrivals,International,2018,61457,EL,LGMT
Arrivals,International,2019,58387,EL,LGMT
Arrivals,International,2020,7108,EL,LGMT
Arrivals,International,2021,22297,EL,LGMT
Arrivals,International,2022,52815,EL,LGMT
Arrivals,National,2017,160903,EL,LGMT
Arrivals,National,2018,162657,EL,LGMT
Arrivals,National,2019,175300,EL,LGMT
Arrivals,National,2020,93074,EL,LGMT
Arrivals,National,2021,117686,EL,LGMT
Arrivals,National,2022,162182,EL,LGMT
Arrivals,International,2021,460,EL,LGNX
Arrivals,National,2017,26697,EL,LGNX
Arrivals,National,2018,41454,EL,LGNX
Arrivals,National,2019,43849,EL,LGNX
Arrivals,National,2020,25586,EL,LGNX
Arrivals,National,2021,44400,EL,LGNX
Arrivals,National,2022,59720,EL,LGNX
Arrivals,International,2017,1572,EL,LGPA
Arrivals,International,2018,2315,EL,LGPA
Arrivals,International,2019,2603,EL,LGPA
Arrivals,International,2021,763,EL,LGPA
Arrivals,International,2022,2223,EL,LGPA
Arrivals,National,2017,73526,EL,LGPA
Arrivals,National,2018,93734,EL,LGPA
Arrivals,National,2019,104570,EL,LGPA
Arrivals,National,2020,46685,EL,LGPA
Arrivals,National,2021,95195,EL,LGPA
Arrivals,National,2022,141149,EL,LGPA
Arrivals,National,2017,5907,EL,LGPL
Arrivals,National,2018,6474,EL,LGPL
Arrivals,National,2019,7071,EL,LGPL
Arrivals,National,2020,4044,EL,LGPL
Arrivals,National,2021,7439,EL,LGPL
Arrivals,National,2022,10684,EL,LGPL
Arrivals,International,2017,270823,EL,LGPZ
Arrivals,International,2018,273307,EL,LGPZ
Arrivals,International,2019,292302,EL,LGPZ
Arrivals,International,2020,77192,EL,LGPZ
Arrivals,International,2021,180380,EL,LGPZ
Arrivals,International,2022,379409,EL,LGPZ
Arrivals,National,2017,6429,EL,LGPZ
Arrivals,National,2018,4393,EL,LGPZ
Arrivals,National,2019,4096,EL,LGPZ
Arrivals,National,2020,2667,EL,LGPZ
Arrivals,National,2021,5615,EL,LGPZ
Arrivals,National,2022,6624,EL,LGPZ
Arrivals,International,2017,2225296,EL,LGRP
Arrivals,International,2018,2265309,EL,LGRP
Arrivals,International,2019,2268791,EL,LGRP
Arrivals,International,2020,599220,EL,LGRP
Arrivals,International,2021,1415449,EL,LGRP
Arrivals,International,2022,2567698,EL,LGRP
Arrivals,National,2017,429585,EL,LGRP
Arrivals,National,2018,396784,EL,LGRP
Arrivals,National,2019,386993,EL,LGRP
Arrivals,National,2020,177200,EL,LGRP
Arrivals,National,2021,254075,EL,LGRP
Arrivals,National,2022,348957,EL,LGRP
Arrivals,International,2017,75401,EL,LGRX
Arrivals,International,2018,89036,EL,LGRX
Arrivals,International,2019,82854,EL,LGRX
Arrivals,International,2020,13988,EL,LGRX
Arrivals,International,2021,33383,EL,LGRX
Arrivals,International,2022,48181,EL,LGRX
Arrivals,National,2017,184,EL,LGRX
Arrivals,National,2018,18,EL,LGRX
Arrivals,National,2019,55,EL,LGRX
Arrivals,National,2020,17,EL,LGRX
Arrivals,National,2021,134,EL,LGRX
Arrivals,National,2022,8,EL,LGRX
Arrivals,International,2017,1104908,EL,LGSA
Arrivals,International,2018,1141589,EL,LGSA
Arrivals,International,2019,1102341,EL,LGSA
Arrivals,International,2020,205084,EL,LGSA
Arrivals,International,2021,669341,EL,LGSA
Arrivals,International,2022,1307280,EL,LGSA
Arrivals,National,2017,414997,EL,LGSA
Arrivals,National,2018,311058,EL,LGSA
Arrivals,National,2019,328356,EL,LGSA
Arrivals,National,2020,145265,EL,LGSA
Arrivals,National,2021,220832,EL,LGSA
Arrivals,National,2022,331374,EL,LGSA
Arrivals,International,2017,182344,EL,LGSK
Arrivals,International,2018,183006,EL,LGSK
Arrivals,International,2019,181771,EL,LGSK
Arrivals,International,2020,34928,EL,LGSK
Arrivals,International,2021,85878,EL,LGSK
Arrivals,International,2022,230815,EL,LGSK
Arrivals,National,2017,21004,EL,LGSK
Arrivals,National,2018,14417,EL,LGSK
Arrivals,National,2019,16655,EL,LGSK
Arrivals,National,2020,9471,EL,LGSK
Arrivals,National,2021,16908,EL,LGSK
Arrivals,National,2022,24376,EL,LGSK
Arrivals,International,2017,115293,EL,LGSM
Arrivals,International,2018,138800,EL,LGSM
Arrivals,International,2019,135309,EL,LGSM
Arrivals,International,2020,21673,EL,LGSM
Arrivals,International,2021,69315,EL,LGSM
Arrivals,International,2022,138988,EL,LGSM
Arrivals,National,2017,74434,EL,LGSM
Arrivals,National,2018,74825,EL,LGSM
Arrivals,National,2019,81857,EL,LGSM
Arrivals,National,2020,49149,EL,LGSM
Arrivals,National,2021,63785,EL,LGSM
Arrivals,National,2022,86097,EL,LGSM
Arrivals,National,2017,8987,EL,LGSO
Arrivals,National,2018,6912,EL,LGSO
Arrivals,National,2019,4980,EL,LGSO
Arrivals,National,2020,2865,EL,LGSO
Arrivals,National,2021,4274,EL,LGSO
Arrivals,National,2022,6913,EL,LGSO
Arrivals,International,2017,430434,EL,LGSR
Arrivals,International,2018,500535,EL,LGSR
Arrivals,International,2019,499476,EL,LGSR
Arrivals,International,2020,144069,EL,LGSR
Arrivals,International,2021,485918,EL,LGSR
Arrivals,International,2022,829854,EL,LGSR
Arrivals,National,2017,485286,EL,LGSR
Arrivals,National,2018,547359,EL,LGSR
Arrivals,National,2019,578268,EL,LGSR
Arrivals,National,2020,137570,EL,LGSR
Arrivals,National,2021,273757,EL,LGSR
